country,doc_id,document_url,downloaded_at,evaluation_type,executive_summary,file_path,implementing_partners,language,page_count,publication_year,region,sdg_tags,source,thematic_area,title
Senegal,UNDP-EVAL-20240054,https://erc.undp.org/api/documents/54/pdf,2025-11-19T15:45:42.737601,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 54 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240054_Evaluation_54__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,94,2020,Africa,SDG4|SDG9|SDG14,UNDP ERC,Climate Action,Evaluation 54: Climate & Resilience Project - Year 2020
Bangladesh,UNDP-EVAL-20240055,https://erc.undp.org/api/documents/55/pdf,2025-11-19T15:45:42.749597,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 55 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2019/undp_eval_20240055_Evaluation_55__Climate___Resil.pdf,UNDP|Government Agency,en,95,2019,Asia,SDG5|SDG10|SDG15,UNDP ERC,Governance,Evaluation 55: Climate & Resilience Project - Year 2019
India,UNDP-EVAL-20240056,https://erc.undp.org/api/documents/56/pdf,2025-11-19T15:45:42.761184,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 56 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2018/undp_eval_20240056_Evaluation_56__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,96,2018,Asia,SDG6|SDG11|SDG16,UNDP ERC,Gender Equality,Evaluation 56: Climate & Resilience Project - Year 2018
Vietnam,UNDP-EVAL-20240057,https://erc.undp.org/api/documents/57/pdf,2025-11-19T15:45:42.772001,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 57 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2017/undp_eval_20240057_Evaluation_57__Climate___Resil.pdf,UNDP|Government Agency,en,97,2017,Asia,SDG7|SDG12|SDG17,UNDP ERC,Resilience,Evaluation 57: Climate & Resilience Project - Year 2017
Brazil,UNDP-EVAL-20240058,https://erc.undp.org/api/documents/58/pdf,2025-11-19T15:45:42.782776,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 58 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2016/undp_eval_20240058_Evaluation_58__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,98,2016,Americas,SDG8|SDG13|SDG1,UNDP ERC,Environment,Evaluation 58: Climate & Resilience Project - Year 2016
Colombia,UNDP-EVAL-20240059,https://erc.undp.org/api/documents/59/pdf,2025-11-19T15:45:42.793694,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 59 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2015/undp_eval_20240059_Evaluation_59__Climate___Resil.pdf,UNDP|Government Agency,en,99,2015,Americas,SDG9|SDG14|SDG2,UNDP ERC,Economic Development,Evaluation 59: Climate & Resilience Project - Year 2015
Kenya,UNDP-EVAL-20240060,https://erc.undp.org/api/documents/60/pdf,2025-11-19T15:45:42.805583,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 60 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240060_Evaluation_60__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,100,2024,Africa,SDG10|SDG15|SDG3,UNDP ERC,Climate Action,Evaluation 60: Climate & Resilience Project - Year 2024
Tanzania,UNDP-EVAL-20240061,https://erc.undp.org/api/documents/61/pdf,2025-11-19T15:45:42.817302,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 61 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2023/undp_eval_20240061_Evaluation_61__Climate___Resil.pdf,UNDP|Government Agency,en,101,2023,Africa,SDG11|SDG16|SDG4,UNDP ERC,Governance,Evaluation 61: Climate & Resilience Project - Year 2023
Uganda,UNDP-EVAL-20240062,https://erc.undp.org/api/documents/62/pdf,2025-11-19T15:45:42.828134,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 62 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240062_Evaluation_62__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,102,2022,Africa,SDG12|SDG17|SDG5,UNDP ERC,Gender Equality,Evaluation 62: Climate & Resilience Project - Year 2022
Ethiopia,UNDP-EVAL-20240063,https://erc.undp.org/api/documents/63/pdf,2025-11-19T15:45:42.839961,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 63 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2021/undp_eval_20240063_Evaluation_63__Climate___Resil.pdf,UNDP|Government Agency,en,103,2021,Africa,SDG13|SDG1|SDG6,UNDP ERC,Resilience,Evaluation 63: Climate & Resilience Project - Year 2021
Nigeria,UNDP-EVAL-20240064,https://erc.undp.org/api/documents/64/pdf,2025-11-19T15:45:42.851625,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 64 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240064_Evaluation_64__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,104,2020,Africa,SDG14|SDG2|SDG7,UNDP ERC,Environment,Evaluation 64: Climate & Resilience Project - Year 2020
Ghana,UNDP-EVAL-20240065,https://erc.undp.org/api/documents/65/pdf,2025-11-19T15:45:42.862484,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 65 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240065_Evaluation_65__Climate___Resil.pdf,UNDP|Government Agency,en,105,2019,Africa,SDG15|SDG3|SDG8,UNDP ERC,Economic Development,Evaluation 65: Climate & Resilience Project - Year 2019
Senegal,UNDP-EVAL-20240066,https://erc.undp.org/api/documents/66/pdf,2025-11-19T15:45:42.874191,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 66 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240066_Evaluation_66__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,106,2018,Africa,SDG16|SDG4|SDG9,UNDP ERC,Climate Action,Evaluation 66: Climate & Resilience Project - Year 2018
Bangladesh,UNDP-EVAL-20240067,https://erc.undp.org/api/documents/67/pdf,2025-11-19T15:45:42.884929,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 67 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2017/undp_eval_20240067_Evaluation_67__Climate___Resil.pdf,UNDP|Government Agency,en,107,2017,Asia,SDG17|SDG5|SDG10,UNDP ERC,Governance,Evaluation 67: Climate & Resilience Project - Year 2017
India,UNDP-EVAL-20240068,https://erc.undp.org/api/documents/68/pdf,2025-11-19T15:45:42.895693,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 68 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2016/undp_eval_20240068_Evaluation_68__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,108,2016,Asia,SDG1|SDG6|SDG11,UNDP ERC,Gender Equality,Evaluation 68: Climate & Resilience Project - Year 2016
Vietnam,UNDP-EVAL-20240069,https://erc.undp.org/api/documents/69/pdf,2025-11-19T15:45:42.907519,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 69 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2015/undp_eval_20240069_Evaluation_69__Climate___Resil.pdf,UNDP|Government Agency,en,109,2015,Asia,SDG2|SDG7|SDG12,UNDP ERC,Resilience,Evaluation 69: Climate & Resilience Project - Year 2015
Brazil,UNDP-EVAL-20240070,https://erc.undp.org/api/documents/70/pdf,2025-11-19T15:45:42.919284,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 70 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2024/undp_eval_20240070_Evaluation_70__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,110,2024,Americas,SDG3|SDG8|SDG13,UNDP ERC,Environment,Evaluation 70: Climate & Resilience Project - Year 2024
Colombia,UNDP-EVAL-20240071,https://erc.undp.org/api/documents/71/pdf,2025-11-19T15:45:42.931111,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 71 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2023/undp_eval_20240071_Evaluation_71__Climate___Resil.pdf,UNDP|Government Agency,en,111,2023,Americas,SDG4|SDG9|SDG14,UNDP ERC,Economic Development,Evaluation 71: Climate & Resilience Project - Year 2023
Kenya,UNDP-EVAL-20240072,https://erc.undp.org/api/documents/72/pdf,2025-11-19T15:45:42.942314,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 72 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240072_Evaluation_72__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,112,2022,Africa,SDG5|SDG10|SDG15,UNDP ERC,Climate Action,Evaluation 72: Climate & Resilience Project - Year 2022
Tanzania,UNDP-EVAL-20240073,https://erc.undp.org/api/documents/73/pdf,2025-11-19T15:45:42.953921,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 73 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2021/undp_eval_20240073_Evaluation_73__Climate___Resil.pdf,UNDP|Government Agency,en,113,2021,Africa,SDG6|SDG11|SDG16,UNDP ERC,Governance,Evaluation 73: Climate & Resilience Project - Year 2021
Uganda,UNDP-EVAL-20240074,https://erc.undp.org/api/documents/74/pdf,2025-11-19T15:45:42.965680,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 74 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240074_Evaluation_74__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,114,2020,Africa,SDG7|SDG12|SDG17,UNDP ERC,Gender Equality,Evaluation 74: Climate & Resilience Project - Year 2020
Ethiopia,UNDP-EVAL-20240075,https://erc.undp.org/api/documents/75/pdf,2025-11-19T15:45:42.977557,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 75 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240075_Evaluation_75__Climate___Resil.pdf,UNDP|Government Agency,en,115,2019,Africa,SDG8|SDG13|SDG1,UNDP ERC,Resilience,Evaluation 75: Climate & Resilience Project - Year 2019
Nigeria,UNDP-EVAL-20240076,https://erc.undp.org/api/documents/76/pdf,2025-11-19T15:45:42.988458,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 76 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240076_Evaluation_76__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,116,2018,Africa,SDG9|SDG14|SDG2,UNDP ERC,Environment,Evaluation 76: Climate & Resilience Project - Year 2018
Ghana,UNDP-EVAL-20240077,https://erc.undp.org/api/documents/77/pdf,2025-11-19T15:45:43.000269,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 77 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240077_Evaluation_77__Climate___Resil.pdf,UNDP|Government Agency,en,117,2017,Africa,SDG10|SDG15|SDG3,UNDP ERC,Economic Development,Evaluation 77: Climate & Resilience Project - Year 2017
Senegal,UNDP-EVAL-20240078,https://erc.undp.org/api/documents/78/pdf,2025-11-19T15:45:43.012260,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 78 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240078_Evaluation_78__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,118,2016,Africa,SDG11|SDG16|SDG4,UNDP ERC,Climate Action,Evaluation 78: Climate & Resilience Project - Year 2016
Bangladesh,UNDP-EVAL-20240079,https://erc.undp.org/api/documents/79/pdf,2025-11-19T15:45:43.024004,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 79 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2015/undp_eval_20240079_Evaluation_79__Climate___Resil.pdf,UNDP|Government Agency,en,119,2015,Asia,SDG12|SDG17|SDG5,UNDP ERC,Governance,Evaluation 79: Climate & Resilience Project - Year 2015
India,UNDP-EVAL-20240080,https://erc.undp.org/api/documents/80/pdf,2025-11-19T15:45:43.035730,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 80 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2024/undp_eval_20240080_Evaluation_80__Climate___Resil.pdf,UNDP|Ministry of Environment|Local NGO,en,40,2024,Asia,SDG13|SDG1|SDG6,UNDP ERC,Gender Equality,Evaluation 80: Climate & Resilience Project - Year 2024
