source_id,title,document_type,split,items_count,file_path,file_size_bytes,sha256,download_url,license,notes
us/nca5/presentation,NCA5: EPA Fifth National Climate Assessment Presentation,report,slides,1,data/reports/us/nca5/US_NCA5_EPA_Presentation.pdf,7105019,66555eb0b929f388d8df76efc659753254df1b094345b02467d6d41672a0149b,https://www.epa.gov/system/files/documents/2023-12/fifth-national-climate-assessment-presentation.pdf,EPA Terms of Use,Overview presentation slides summarizing NCA5 key findings.
unep/emissions_gap/2010,Emissions Gap Report 2010,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2010.pdf,2671635,84bf89ee02669dfcedf3f7377d6d39b8d15d0229c09723fd148f6b05bfff7e3b,https://digitallibrary.un.org/record/3894887/files/egr2010.pdf,© United Nations Environment Programme,Preliminary assessment of Copenhagen Accord pledges vs 2°C/1.5°C pathways.
unep/emissions_gap/2011,Emissions Gap Report 2011: Bridging the Emissions Gap,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2011.pdf,1850172,05472218c591d797f76e4f2c21663d249557297de8baefbb067f8477b49bb093,https://digitallibrary.un.org/record/3894837/files/EGR2011.pdf,© United Nations Environment Programme,Options to close the 2020 emissions gap including national efforts.
unep/emissions_gap/2012,Emissions Gap Report 2012,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2012.pdf,7606643,5d073e88ffdf46afe9fedf14aaf6edd8177030c84fceb66e4d4fb9eb43ae8e18,https://backend.orbit.dtu.dk/ws/files/35965184/Emissions_Gap_Report_2012.pdf,© United Nations Environment Programme,Reviews successful policy actions for emissions reduction.
unep/emissions_gap/2013,Emissions Gap Report 2013,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2013.pdf,6666211,eeed586d4e3de0ac5476d9965db060f549992e0f09f1dc8434f6060078ab2206,https://backend.orbit.dtu.dk/ws/files/60056982/EmissionsGapReport_2013.pdf,© United Nations Environment Programme,Annual assessment of emissions gap and mitigation potential.
unep/emissions_gap/2014,Emissions Gap Report 2014,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2014.pdf,14832581,4be65362dbb18588e9f997466fff4937ee47ba0a528b56d77681c670ed45153b,https://backend.orbit.dtu.dk/ws/files/103262058/Emissions_Gap_Report_2014.pdf,© United Nations Environment Programme,Pre-Paris Agreement emissions gap assessment.
unep/emissions_gap/2015,Emissions Gap Report 2015,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2015.pdf,6441721,66fbd6c841507f2e887eff427f9df8f99ff7cc9ef890a4ea56e12fea0be84259,https://backend.orbit.dtu.dk/ws/files/177810669/Emissions_Gap_Report_2015.pdf,© United Nations Environment Programme,Assessment ahead of COP21 Paris Agreement adoption.
unep/emissions_gap/2016,Emissions Gap Report 2016,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2016.pdf,10040959,b745e9c00cb6ef146f70aea65ac0a7b45e84804a87bdd1e16ff42d7e46caf665,https://backend.orbit.dtu.dk/ws/portalfiles/portal/127050649/Emissions_Gap_Report_2016.pdf,© United Nations Environment Programme,First post-Paris Agreement gap assessment with long-term temperature goals.
unep/emissions_gap/2017,Emissions Gap Report 2017,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2017.pdf,7499379,9daf1d55374c250328a77f2f385cf8479ed8ad446ea5864e6b717772299fa76f,https://unepccc.org/wp-content/uploads/2019/04/egr-2017-full-report.pdf,© United Nations Environment Programme,NDC implementation progress and sectoral mitigation potential.
unep/emissions_gap/2018,Emissions Gap Report 2018,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2018.pdf,7699543,917f404d7dddc185e18e3e311e47b6622c75aade6de9d37ffbd0a06ba1899eae,https://unepccc.org/wp-content/uploads/2019/04/egr2018-fullreport-en.pdf,© United Nations Environment Programme,Assessment of progress toward Paris Agreement goals.
unep/emissions_gap/2019,Emissions Gap Report 2019,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2019.pdf,5603240,3c2d5a6e2b167fde41995e718471a8f42e21b8dbb1416d0533d9c536ba5372b6,https://unepccc.org/wp-content/uploads/2019/12/egr-2019.pdf,© United Nations Environment Programme,Decade of emissions gap assessments and enhanced NDC ambition needs.
unep/emissions_gap/2020,Emissions Gap Report 2020,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2020.pdf,10570268,c75a96134539bdc2135de99f9e0671d64a5a422c80b0520c35ba64c3787db846,https://backend.orbit.dtu.dk/ws/files/237967179/EGR_2020_Web.pdf,© United Nations Environment Programme,COVID-19 recovery opportunities and low-carbon lifestyle potential.
unep/emissions_gap/2021,Emissions Gap Report 2021: The Heat Is On,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2021.pdf,12042141,d3118b8a0db71edef2c7bfddb43f1ca31c1267331fcf628b2853b08a97f33fd9,https://unepccc.org/wp-content/uploads/2021/10/emissions-gap-report-2021-full-report.pdf,© United Nations Environment Programme,Climate promises not yet delivered; updated NDC and net-zero pledges analysis.
unep/emissions_gap/2021#addendum,Emissions Gap Report 2021 COP26 Addendum,report,supplement,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2021_COP26_Addendum.pdf,693020,4627a9c9f38cfdd8ab4c04375874557ca4f04c561163a84fc37158c81282264b,https://unepccc.org/wp-content/uploads/2021/11/addendum-from-cop26.pdf,© United Nations Environment Programme,Updated analysis incorporating COP26 pledges and announcements.
unep/emissions_gap/2022,Emissions Gap Report 2022: The Closing Window,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2022.pdf,10248759,b04390c65f63591a3eba3e25c00a06abaf65b9445d88c1b6fef4c44e108ff8f3,https://digitallibrary.un.org/record/3992409/files/EGR2022.pdf,© United Nations Environment Programme,Climate crisis calls for rapid transformation of societies.
unep/emissions_gap/2023,Emissions Gap Report 2023: Broken Record,report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2023.pdf,6022500,410488f65e79f73eed980e127f89b96e89bcb131e98b9f5630ef24e9df07e2fc,https://digitallibrary.un.org/record/4027834/files/1389131_ENG.pdf,© United Nations Environment Programme,Temperatures hit new highs yet world fails to cut emissions again.
unep/emissions_gap/2024,"Emissions Gap Report 2024: No more hot air, please!",report,main,1,data/reports/unep/emissions_gap/UNEP_Emissions_Gap_Report_2024.pdf,12947614,f9b1ff18ada0e90f0e981044ce87bffbaab0fa664915514235eb92842fbfa90c,https://digitallibrary.un.org/record/4064527/files/1418904-EN.pdf,© United Nations Environment Programme,Massive gap between rhetoric and reality; 42% cuts needed by 2030 for 1.5°C.
wmo/state_of_climate/2020,WMO State of the Global Climate 2020 (WMO-No. 1264),report,main,1,data/reports/wmo/state_of_climate/WMO_State_of_Global_Climate_2020.pdf,4498646,ced0a51a3dc1c5d93e06916ab9fe918d196fe1211dcfaede2d1ce9558889246a,http://adaptecca.es/sites/default/files/documentos/estado_del_clima_global_2020._organizacion_meteorologica_mundial_2021.pdf,WMO Terms,Annual temperature anomalies; greenhouse gases; sea level rise; ocean indicators; extreme weather events.
wmo/state_of_climate/2021,WMO State of the Global Climate 2021 (WMO-No. 1290),report,main,1,data/reports/wmo/state_of_climate/WMO_State_of_Global_Climate_2021.pdf,5134104,e2bf6f62ea689e2c5609ed785f3a82b678b32b98328273fa6289a1c33507ae70,https://www.arctic.gov/uploads/assets/state-of-the-global-climate-2021.pdf,WMO Terms,Annual temperature anomalies; greenhouse gases; sea level rise; ocean indicators; cryosphere; extreme events.
wmo/state_of_climate/2022,WMO State of the Global Climate 2022 (WMO-No. 1316),report,main,1,data/reports/wmo/state_of_climate/WMO_State_of_Global_Climate_2022.pdf,8905096,87cf6bdfb01b8505397e49cfee9ea01fc4132b475d2c75e4d876eb1b164ff29a,https://digitallibrary.un.org/record/4016413/files/1379189EN.pdf,WMO Terms,Annual temperature anomalies; greenhouse gases; sea level rise; ocean heat and acidification; sea ice and glaciers.
wmo/state_of_climate/2023,WMO State of the Global Climate 2023 (WMO-No. 1347),report,main,1,data/reports/wmo/state_of_climate/WMO_State_of_Global_Climate_2023.pdf,7812122,aeedff98c5ea5b4d1eafb9a4a82267f62b53d837151998450a41a6836b632bca,https://portal.inmet.gov.br/uploads/notastecnicas/1347_Statement_2023_en.pdf,WMO Terms,Annual temperature anomalies; greenhouse gases; ocean heat content; sea level rise; ocean acidification; cryosphere indicators.
wmo/state_of_climate/2024,WMO State of the Global Climate 2024 (WMO-No. 1368),report,main,1,data/reports/wmo/state_of_climate/WMO_State_of_Global_Climate_2024.pdf,3694865,ae106b3df21d0381ad34bda451a406648ef66147111aac6cc91a7387438fb874,https://wmo.int/sites/default/files/2025-03/WMO-1368-2024_en.pdf,WMO Terms,"First year >1.5°C above pre-industrial; annual temperature anomalies; greenhouse gases; sea level rise; socio-economic impacts."
wmo/state_of_climate/2025_cop30,WMO State of the Climate 2025 Update for COP30,report,update,1,data/reports/wmo/state_of_climate/WMO_State_of_Climate_2025_COP30_Update.pdf,9004472,1ac011c5f7f07d805732a74f6921770dc1ef2dd74f3258d4dca0a4af50a0a04b,https://wmo.int/sites/default/files/2025-11/State%20of%20the%20Climate%202025%20Update%20COP30%20(31%20oct).pdf,WMO Terms,Interim update for COP30; 2025 set to be 2nd or 3rd warmest year; Jan-Aug 2025 at 1.42°C above pre-industrial.
ipcc/special/SR15/spm,IPCC SR1.5 Summary for Policymakers,report,spm,1,data/reports/ipcc/special_reports/SR15/IPCC_SR15_SPM.pdf,818524,0ae17a3b444aa9339de733c0e2386dbc867b989535d1ff2e419558c3ebb6a6eb,https://www.ipcc.ch/site/assets/uploads/sites/2/2022/06/SPM_version_report_LR.pdf,IPCC Terms of Use,Global Warming of 1.5°C - mitigation pathways and impacts
ipcc/special/SR15/full_report,IPCC SR1.5 Full Report,report,full_report,1,data/reports/ipcc/special_reports/SR15/IPCC_SR15_FullReport.pdf,19556031,785090fc30bb4efc994a8248825a90e8f2d5348ab343ce00c86c24967fc825ae,https://www.ipcc.ch/site/assets/uploads/sites/2/2022/06/SR15_Full_Report_LR.pdf,IPCC Terms of Use,Global Warming of 1.5°C - complete report with all chapters
ipcc/special/SRCCL/spm,IPCC SRCCL Summary for Policymakers,report,spm,1,data/reports/ipcc/special_reports/SRCCL/IPCC_SRCCL_SPM.pdf,1413547,80f81d4e9875c72ea6b1fdb94100f5ef05d07ff2d4813618544a2ae640aa1b02,https://www.ipcc.ch/site/assets/uploads/sites/4/2022/11/SRCCL_SPM.pdf,IPCC Terms of Use,Climate Change and Land - land use and food security
ipcc/special/SRCCL/ts,IPCC SRCCL Technical Summary,report,ts,1,data/reports/ipcc/special_reports/SRCCL/IPCC_SRCCL_TS.pdf,7930366,2a3e2fa7a00aacf32f60ec4dc77df86468f244588b8185e3bfa0c435f9c3c3e6,https://www.ipcc.ch/site/assets/uploads/sites/4/2022/11/SRCCL_Technical-Summary.pdf,IPCC Terms of Use,Climate Change and Land - technical summary
ipcc/special/SRCCL/full_report,IPCC SRCCL Full Report,report,full_report,1,data/reports/ipcc/special_reports/SRCCL/IPCC_SRCCL_FullReport.pdf,28047882,f85a727449e856be754082f50992c75401916301deacaa1b74f382ff9390044f,https://www.ipcc.ch/site/assets/uploads/2019/11/SRCCL-Full-Report-Compiled-191128.pdf,IPCC Terms of Use,Climate Change and Land - desertification and food security
ipcc/special/SROCC/spm,IPCC SROCC Summary for Policymakers,report,spm,1,data/reports/ipcc/special_reports/SROCC/IPCC_SROCC_SPM.pdf,3167932,3aaedf9b8559e10abe3e4c9f1b2fd886c747d63650264738224b84db7b4b7479,https://www.ipcc.ch/site/assets/uploads/sites/3/2022/03/01_SROCC_SPM_FINAL.pdf,IPCC Terms of Use,Ocean and Cryosphere - sea level rise and ice loss
ipcc/special/SROCC/ts,IPCC SROCC Technical Summary,report,ts,1,data/reports/ipcc/special_reports/SROCC/IPCC_SROCC_TS.pdf,4366638,521a6b9c61268284ca0681ef58f403ab2c6776c23678b9cf8597bbb9dcad1e15,https://www.ipcc.ch/site/assets/uploads/sites/3/2022/03/02_SROCC_TS_FINAL.pdf,IPCC Terms of Use,Ocean and Cryosphere - technical summary
ipcc/special/SROCC/full_report,IPCC SROCC Full Report,report,full_report,1,data/reports/ipcc/special_reports/SROCC/IPCC_SROCC_FullReport.pdf,51870607,cadeefed4b0f0627384b6b7f3730afc729570270b8794b71759f9dc6511a36b2,https://www.ipcc.ch/site/assets/uploads/sites/3/2022/03/SROCC_FullReport_FINAL.pdf,IPCC Terms of Use,Ocean and Cryosphere - complete report with all chapters
ipcc/special/TFI_2019/overview,IPCC 2019 Refinement to 2006 Guidelines Overview,report,overview,1,data/reports/ipcc/special_reports/TFI_2019/IPCC_TFI_2019_Overview.pdf,344092,55dff94c8e5b28be586aa80b4ed52a1250a9d5eec4eb297405b1192e4c37e2d3,https://www.ipcc.ch/site/assets/uploads/2019/12/19R_V0_01_Overview.pdf,IPCC Terms of Use,Methodology report - GHG inventory refinements
ipcc/special/AR6_SYR/spm,IPCC AR6 Synthesis Report Summary for Policymakers,report,spm,1,data/reports/ipcc/special_reports/AR6_SYR/IPCC_AR6_SYR_SPM.pdf,5552060,3e347d04913c8fcc180c10efec372681554f3d735a7f0b2e6c7d991ddbb29c11,https://www.ipcc.ch/report/ar6/syr/downloads/report/IPCC_AR6_SYR_SPM.pdf,IPCC Terms of Use,AR6 Synthesis - combined findings from all working groups
ipcc/special/AR6_SYR/full_report,IPCC AR6 Synthesis Report Full Volume,report,full_report,1,data/reports/ipcc/special_reports/AR6_SYR/IPCC_AR6_SYR_FullReport.pdf,5218936,67becf4e7e3349945cc4422e353e96e44159ea08daf25f5d1b5331e1a1511a37,https://www.ipcc.ch/report/ar6/syr/downloads/report/IPCC_AR6_SYR_LongerReport.pdf,IPCC Terms of Use,AR6 Synthesis - complete synthesis of physical science and impacts
ipcc/ar6/wgI/spm,IPCC AR6 WGI Summary for Policymakers,report,spm,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_SPM.pdf,3361797,37c9fa760757524c8d69630a89cecab9ebcacb66786970a3439da0619875e446,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM.pdf,IPCC Terms of Use,Key findings on physical science basis of climate change.
ipcc/ar6/wgI/ts,IPCC AR6 WGI Technical Summary,report,technical_summary,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_TS.pdf,32438548,c353e4775bc502dc1523f74305d7c6ba78d2906c0e2caae4b88a35b11c6182ae,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_TS.pdf,IPCC Terms of Use,Technical summary of physical science assessment.
ipcc/ar6/wgI/ch01,IPCC AR6 WGI Chapter 01: Framing Context and Methods,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_01.pdf,19572485,9a29753ee47be56860721fe5061e0463c420f514189f62cb74b2098bdd00a848,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_01.pdf,IPCC Terms of Use,Report framing context and assessment methods.
ipcc/ar6/wgI/ch02,IPCC AR6 WGI Chapter 02: Changing State of the Climate System,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_02.pdf,14955876,3a0e8f984d486195944767e91530436394090aecdba1323624f0580fa70bc91d,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_02.pdf,IPCC Terms of Use,Observed changes in atmosphere ocean cryosphere and biosphere.
ipcc/ar6/wgI/ch03,IPCC AR6 WGI Chapter 03: Human Influence on the Climate System,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_03.pdf,22580317,ed0fe6858d1f45a85efd6f3f1851aa1e309943376b43544285fb13a5a147d6b9,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_03.pdf,IPCC Terms of Use,Attribution of climate change to human activities.
ipcc/ar6/wgI/ch04,IPCC AR6 WGI Chapter 04: Future Global Climate,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_04.pdf,21782823,66fbfd8ed72f66a1d1a5063f869bf5ed31174d854abf3fb74a1a3e74fc3497a3,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_04.pdf,IPCC Terms of Use,Projections of global climate change.
ipcc/ar6/wgI/ch05,IPCC AR6 WGI Chapter 05: Global Carbon and Biogeochemical Cycles,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_05.pdf,15840516,06ca38017ccca256e45609e4986241a9b4603f4eec6883dbb75f4ee110ac16e8,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_05.pdf,IPCC Terms of Use,Carbon cycle and biogeochemical feedbacks.
ipcc/ar6/wgI/ch06,IPCC AR6 WGI Chapter 06: Short-lived Climate Forcers,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_06.pdf,9486782,6f5fdad6dabc49b1ee961e1f501a258961d0c6280e866b096fc5661b829aae8b,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_06.pdf,IPCC Terms of Use,Aerosols methane and other short-lived forcers.
ipcc/ar6/wgI/ch07,IPCC AR6 WGI Chapter 07: Earth Energy Budget and Climate Feedbacks,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_07.pdf,10361508,78b281f6cf5c5b56412d7a99425030c8e071caa543403fc1fc81ed0ceb19c07c,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07.pdf,IPCC Terms of Use,Energy budget climate sensitivity and feedbacks.
ipcc/ar6/wgI/ch08,IPCC AR6 WGI Chapter 08: Water Cycle Changes,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_08.pdf,17960195,c6285c1fb6e2fe62dc5a27bf20f13d6eae84073a936d2afb5c495e0d1a247749,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_08.pdf,IPCC Terms of Use,Changes in precipitation evaporation and water cycle.
ipcc/ar6/wgI/ch09,IPCC AR6 WGI Chapter 09: Ocean Cryosphere and Sea Level,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_09.pdf,15174194,1b2586bf5907b4ca3563fc89841c1e476fcb37340085b9d45d67d040ba17eb32,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_09.pdf,IPCC Terms of Use,Ocean warming ice sheets glaciers and sea level rise.
ipcc/ar6/wgI/ch10,IPCC AR6 WGI Chapter 10: Linking Global to Regional Climate Change,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_10.pdf,27852916,3f1eda5aa8a1f6136fe828c87c0fe1e247fc4eaebc780708212ccb409d8c38f5,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_10.pdf,IPCC Terms of Use,Regional climate information distillation methods.
ipcc/ar6/wgI/ch11,IPCC AR6 WGI Chapter 11: Weather and Climate Extreme Events,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_11.pdf,15798273,87f4d6b41ea303d371af83cbe659c1d34e48c7971dda93faf7a2b6692b377096,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_11.pdf,IPCC Terms of Use,Changes in extremes heatwaves floods and storms.
ipcc/ar6/wgI/ch12,IPCC AR6 WGI Chapter 12: Climate Change Information for Regional Impact,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Chapter_12.pdf,11092397,af8e89e76a1a88f70054097639ef5df3dc13b7abb3361a9b023d99baa615af40,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_12.pdf,IPCC Terms of Use,Climate information for regional risk assessment.
ipcc/ar6/wgI/atlas,IPCC AR6 WGI Interactive Atlas,report,chapter,1,data/reports/ipcc/ar6_wgI/IPCC_AR6_WGI_Atlas.pdf,43271263,5714ac0d2fd4aba0b8f0b0bf048c4f6e9be70ca71ccc550105c636657655d5cf,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Atlas.pdf,IPCC Terms of Use,Regional climate synthesis and interactive atlas.
ipcc/ar6/wgIII/annex_i,"IPCC AR6 WGIII: Glossary",report,annex,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Annex-I.pdf,272992,9184041f6eca9d4421a44993d902c2582afcece93d846a0b207d86eed9a19641,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Annex-I.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/annex_ii,"IPCC AR6 WGIII: Definitions Units and Conventions",report,annex,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Annex-II.pdf,301613,5cc3ee5e6e27d176e8edb8a0038c35698388606f6f6d494a039aa479b9211dc9,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Annex-II.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/annex_iii,"IPCC AR6 WGIII: Scenarios and Modelling Methods",report,annex,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Annex-III.pdf,3474076,87e5009b7b9b743f6341ecf4d4911c04ee93879b352c11448d7b9899289ded79,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Annex-III.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch01,"IPCC AR6 WGIII: Introduction and Framing",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter01.pdf,867886,ffe1906ebdc3ad6d4ef74618297e04644ac4e460417242f04331819b677aca92,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter01.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch02,"IPCC AR6 WGIII: Emissions Trends and Drivers",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter02.pdf,2679979,b08dcc7c7293e773bea4c7efac3833d165b36580cd02b67806a6b4dc8c00f9a2,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter02.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch03,"IPCC AR6 WGIII: Mitigation Pathways",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter03.pdf,9993653,84a86c2a186b00a763918c22d9a56b9ad96347d5151817b6273b6f38e92936d1,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter03.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch04,"IPCC AR6 WGIII: Mitigation and Development Pathways",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter04.pdf,3535985,84eed105e7393290d0dd58e9c72f8558f4526e8efb3408c52446cac88fa7b157,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter04.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch05,"IPCC AR6 WGIII: Demand Services and Social Aspects",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter05.pdf,5664115,924734f2abe7c68db9e6b34f395ac9280fdab0a679ea33c9b82e0456a86008e0,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter05.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch06,"IPCC AR6 WGIII: Energy Systems",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter06.pdf,6164881,4cc606ced3b5c2509bbe94a463f6cedc5155b0c5475e3a8162b4453833a67b64,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter06.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch07,"IPCC AR6 WGIII: Agriculture Forestry and Other Land Uses",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter07.pdf,2209036,5c996dfe2a98a4bb25bcf2a24fcb516b0e31f932705c3a4aece93d507c077dd4,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter07.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch08,"IPCC AR6 WGIII: Urban Systems and Other Settlements",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter08.pdf,9548259,164a4fb9c42c20af7c3fc7fb2e43bf7449f6360222c06baf88fed2d9b9a8e76d,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter08.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch09,"IPCC AR6 WGIII: Buildings",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter09.pdf,2079444,a036417da3b99ab19512cddded18bafdafb8940d7d3593a654ee33d71026cb6e,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter09.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch10,"IPCC AR6 WGIII: Transport",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter10.pdf,3394328,6e96d0d324200c244f624acc1514f0d10e939fecf3f8c81c46ae42e685379533,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter10.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch11,"IPCC AR6 WGIII: Industry",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter11.pdf,1868832,2a5132a6e763fd922609fae5b2a7b6536a96ba29c5d694e9a929f444939f6c05,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter11.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch12,"IPCC AR6 WGIII: Cross-sectoral Perspectives",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter12.pdf,3093036,b1f31cc6390b25eef57a56511f3626f18c88ab81109c8e0e90a20e65143619b6,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
ipcc/ar6/wgIII/ch13,"IPCC AR6 WGIII: National and Sub-national Policies",report,chapter,1,data/reports/ipcc/ar6_wgIII/IPCC_AR6_WGIII_Chapter13.pdf,1185829,cbdb11c379de66e11c39f550a61d5cef52e0953db454f615c291ff5a6e638123,https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter13.pdf,IPCC Terms of Use,Authoritative PDF from IPCC AR6 Working Group III.
